사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
Oct-25,7호선,2744,보라매,18,0,3341,827,5524,2753,15051,7916,22470,18631,13357,9192,9186,7822,9050,8207,9551,9006,10033,8863,10234,8840,10718,10088,11844,11347,12841,15961,14952,22193,7506,15866,6411,10074,5472,9412,4715,7736,1950,5205,300,1950,0,29,0,0,0,0
Oct-25,7호선,2745,신풍,219,5,12137,1207,14763,5237,36998,11507,47068,19177,28713,13322,18060,12160,16993,12085,17988,13231,16881,13753,16027,14521,16638,17709,18599,21429,18512,29297,18148,39508,11037,28359,8224,18466,6693,16524,5096,14458,2264,7995,354,2793,1,353,0,0,0,0
Oct-25,7호선,2746,대림(구로구청),100,3,9597,868,8108,3842,15716,7237,21417,16997,17365,14685,14145,20355,14775,21952,16934,18319,18724,18025,19925,17512,20319,18440,20948,19743,21447,23426,20054,22578,13101,15210,10059,11697,8418,13932,6914,10482,3494,5625,431,1289,0,0,0,0,0,0
Oct-25,7호선,2747,남구로,120,3,15422,1261,14209,6804,28302,27767,32828,82575,23278,40374,17221,18795,16121,15859,18131,15739,17027,16063,16552,15348,17883,18638,21031,22845,41868,30536,62346,30298,26523,21634,14248,16035,9794,17123,6433,14086,2924,7965,383,1872,0,0,0,0,0,0
Oct-25,7호선,2748,가산디지털단지,535,7,5893,4753,9669,23747,22659,113126,27549,326390,20452,190115,19781,53979,24415,36052,33125,34847,37189,35243,43473,31759,56029,29464,78224,28837,188118,30353,258497,34875,101648,25148,58476,16265,43714,13922,24799,12518,10558,8260,1404,2766,0,0,1,0,0,0
Oct-25,7호선,2749,철산,30,0,10455,3059,32452,9467,81915,18677,82398,34554,48029,26160,34908,19776,33996,21455,33777,24621,30419,27224,28565,28685,28487,34981,31836,43499,33538,62719,33931,89859,20285,67367,18452,39066,17250,33552,14454,29451,6497,18289,964,5017,0,0,0,0,0,0
Oct-25,7호선,2750,광명사거리,184,2,17624,5574,29549,11245,72272,16116,77018,25216,44941,23750,32853,26343,31773,31046,34589,34372,34249,34734,33044,34015,35528,40023,40175,44560,38119,53710,33189,74520,22088,55211,14696,32158,11529,28357,8371,23224,3568,13982,669,3902,1,33,0,0,0,0
Oct-25,7호선,2751,천왕,27,0,7963,768,18376,4707,49504,9357,54075,17825,30923,8779,19585,7730,16928,9687,16988,12454,15395,13735,13991,14357,14734,18862,16398,23079,16172,30546,14736,43154,7285,33853,5391,21126,4054,17608,2570,15587,1101,10102,204,2479,0,79,0,0,0,0
Oct-25,7호선,2752,온수(성공회대입구),273,2,8461,767,17124,3372,39393,9895,45400,17638,21709,13532,13709,7766,12747,8334,13764,9031,12601,10828,11224,10348,13267,12591,16346,15058,15809,21540,13492,34392,6126,25553,4911,16131,4391,13525,2947,12263,1621,8028,270,4279,2,819,0,0,0,0
Oct-25,7호선,2753,까치울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oct-25,8호선,2810,암사역사공원,6,0,3111,437,9171,2415,27406,6039,30766,7954,16411,4690,10801,4493,9679,5178,9094,6881,9059,7753,8324,8856,9131,9879,10970,13000,11262,17387,11517,23177,5875,17609,4405,11933,4250,9059,2562,9803,853,4980,157,1156,0,0,0,0,0,0
Oct-25,8호선,2811,암사,144,0,14110,730,21882,4974,60774,7986,70988,18107,40000,13427,26656,11459,24207,15161,24450,16643,23184,19333,20228,20848,20088,28138,21232,32108,22140,42255,21459,58957,13666,42682,10911,26641,8512,23654,5678,22062,2453,11696,445,3556,0,112,0,0,0,0
Oct-25,8호선,2812,천호(풍납토성),140,0,10745,2246,16277,11683,40184,18683,51375,33154,31637,28818,22899,22852,23181,24985,25079,27736,25454,31273,26300,30506,29573,35735,32972,38885,38482,51180,38252,68016,25750,45512,22068,27750,16248,25971,12190,20541,6155,12500,1329,3607,0,2,0,0,0,0
Oct-25,8호선,2813,강동구청,35,1,5518,867,10896,5296,26575,14172,34952,30760,22351,14695,16754,11276,14956,10225,15347,11780,15210,13833,14189,13538,15183,16245,16420,19550,20844,24319,25692,32553,10389,22852,7762,15696,6834,13336,4840,11609,1818,6525,364,1758,0,0,0,0,0,0
Oct-25,8호선,2814,몽촌토성(평화의문),11,0,1813,1680,4541,7044,11646,10291,18619,27107,11999,16154,8928,10360,9197,9864,9229,10086,9794,10900,10875,10270,12231,10501,16166,13005,19097,15161,23334,18353,10739,13904,8604,9323,8741,7531,7140,6684,3320,4378,689,1186,0,0,0,0,0,0
Oct-25,8호선,2815,잠실(송파구청),40,0,1559,2924,3529,13488,7255,37479,10477,85657,9354,58722,10578,42722,14971,43933,19807,44000,24768,44693,31945,40699,42227,43744,50085,40720,63426,44864,78451,47738,52489,24174,48385,13798,46065,9171,32194,6648,10662,4025,1760,1614,0,165,0,0,0,0
Oct-25,8호선,2816,석촌,2,0,2454,900,5507,4515,15289,9255,21934,21446,14496,18745,11043,13497,11562,15523,13136,15866,13131,16766,13878,15696,14475,17626,15779,19138,19416,24677,21517,30349,12526,20393,11691,12459,11963,10638,10230,8925,4250,5290,607,1648,0,3,0,0,0,0
Oct-25,8호선,2817,송파,8,1,3140,792,9657,4756,28487,9350,33625,19711,22597,11408,17092,9019,15900,9557,15629,10673,15320,13411,13505,13521,15040,17152,16165,19634,16450,23856,17351,32021,9683,23634,7294,14863,5566,13016,4694,11237,1780,5518,275,1590,0,19,0,0,0,0
Oct-25,8호선,2818,가락시장,190,1,3522,2626,6298,7222,12096,14024,13518,37892,10962,16530,10760,12252,11130,12367,12022,12023,12451,12513,13626,12601,15627,13130,16118,16084,20696,19442,26992,23160,13199,15435,11150,10386,10962,8278,9241,6800,4067,4749,979,1589,3,474,0,1,0,0
Oct-25,8호선,2819,문정,6,0,2566,3197,7783,9935,24894,53682,31833,155078,21081,69621,17467,27654,18991,17795,21732,19518,23973,21236,27364,19730,30054,19325,35890,23769,80536,26972,109689,37145,38330,27146,26148,17151,21571,14015,15738,12889,6013,6557,1183,1648,0,0,0,0,0,0
Oct-25,8호선,2820,장지,36,0,5222,2918,17407,11078,41990,25349,46150,43656,31674,33171,21403,19773,19690,20976,21651,21331,22566,20369,23184,21202,28766,24072,33103,27761,43588,34574,45164,47167,26191,29543,20647,18180,15738,16392,8113,13471,2557,8277,424,1837,0,0,0,0,0,0
Oct-25,8호선,2821,복정,94,1,3417,2206,10773,9333,26301,10293,33304,18359,20880,13287,13758,9126,12288,7102,13614,8758,12309,8812,11546,9175,12412,11900,17161,14398,21731,20527,22703,27817,14267,19500,8583,12742,6394,11278,5494,10248,2387,4598,419,986,0,0,0,0,0,0
Oct-25,8호선,2822,산성,10,0,4825,1282,10230,3234,26535,3505,27439,8050,15428,5519,10703,5533,9319,4975,9135,5677,8600,6379,7728,7363,8660,9991,9979,12064,9009,16643,6658,24987,3516,20591,2518,12957,1976,11662,1385,9631,603,6261,121,2065,0,0,0,0,0,0
Oct-25,8호선,2823,남한산성입구(성남법원.검찰청),89,8,10250,1622,19312,4201,46375,10149,55809,23562,30807,22312,21154,13578,20356,10682,21173,13586,18901,14810,17590,13541,19480,19063,21628,22335,22350,28217,19997,39605,9370,30240,6585,20585,5212,20136,4160,16505,1490,10221,285,2922,1,0,0,0,0,0
Oct-25,8호선,2824,단대오거리,84,1,9862,1664,18160,5442,43285,10320,50585,17414,27101,11355,18697,8549,17303,9680,18476,11650,16768,12468,15086,14051,15292,18528,18327,23594,19500,29609,19487,43033,10271,33052,7247,21418,6116,18799,3976,16111,1762,10158,362,2821,0,1,0,0,0,0
Oct-25,8호선,2825,신흥,5,0,3676,528,7502,2248,16675,3062,20615,6483,12165,4530,8170,5341,7497,5959,7989,7821,7569,8478,7764,8887,8816,9863,10011,12419,9482,14113,8309,18541,5232,14643,4099,9589,2915,8309,1831,7200,986,4170,186,1165,0,1,0,0,0,0
Oct-25,8호선,2826,수진,6,0,3692,510,6570,2230,15521,4535,20145,12131,11701,6938,8836,5770,8993,6054,10027,6608,8840,7873,8261,7823,9406,8608,11834,10278,9308,11058,7729,14944,4705,12394,4038,8250,3247,7553,2113,6628,829,4217,196,1325,0,39,0,0,0,0
Oct-25,8호선,2827,모란,31,1,2232,608,3012,3607,8391,5086,10362,11421,7168,7576,7180,7982,8635,8018,11025,8430,10884,7956,11113,7663,12638,7914,15283,8527,13694,8063,11562,9870,6464,6203,4777,4330,4477,4194,3659,3563,1939,2315,561,1204,0,343,0,0,0,0
Oct-25,8호선,2828,남위례,16,2,1930,1361,6864,4662,20201,8434,24181,22628,14402,11236,9882,7225,9485,6678,11021,7390,10245,8925,10144,9422,12031,10405,14577,13634,16538,17725,17093,23719,8455,17513,6982,11408,6593,8992,5015,8747,1954,4971,518,1072,0,0,0,0,0,0
Oct-25,9호선,4101,개화,25,4,2445,304,6262,2165,11914,3055,8607,4149,3548,2627,2727,2364,2624,2446,2412,2241,2580,2358,2841,2662,3456,2771,4446,2709,5716,3693,5451,5266,2541,4262,1767,2389,1521,1813,609,2040,275,1405,89,365,25,57,0,0,0,0
Oct-25,9호선,4102,김포공항,5,1,562,3385,2262,13562,8115,18512,9632,21533,6126,20560,7093,21607,8057,23347,9121,26240,10190,25927,12552,25835,14985,24248,14165,26131,15713,29116,18679,27006,13623,15621,11573,7311,9673,3915,9434,2964,3044,2348,113,1812,2,156,0,0,0,0
Oct-25,9호선,4103,공항시장,11,0,2911,253,4025,1193,8210,2129,10501,4478,6129,3343,4825,2873,4546,3229,4928,3839,4477,3636,4123,3986,4188,5057,4418,6106,4863,6860,4012,10479,2474,7712,2184,5782,1635,5370,1165,4998,571,3124,133,1117,0,85,0,0,0,0
Oct-25,9호선,4104,신방화,3,0,5095,754,10843,3013,25188,5911,25047,12490,14161,7313,11329,5878,10204,6499,11066,7781,10339,8175,9003,9224,10247,10788,10894,13282,10050,16515,10331,22981,6181,19013,4875,11712,3644,10269,2389,10465,1166,5983,168,1841,0,0,0,0,0,0
Oct-25,9호선,4105,마곡나루(서울식물원),23,0,4803,1452,10301,11069,28029,26078,29839,58908,16944,27531,14049,16799,15262,16037,17697,17101,18867,17538,20025,17047,22984,17431,29187,21079,47658,27031,50994,38258,23997,27757,20177,17475,19664,16609,15295,14449,6845,10177,871,3495,0,375,0,0,0,0
Oct-25,9호선,4106,양천향교,6,0,4775,1024,10356,9591,29100,23891,29690,43215,15389,18256,12378,10298,13234,8456,14969,9836,13536,11118,13291,10393,15135,11863,18631,14678,30111,18839,34794,27764,12938,23538,8150,14835,6833,14903,4721,12427,1941,9354,368,2142,0,164,0,0,0,0
Oct-25,9호선,4107,가양,128,1,15783,1543,27123,9425,70593,27058,73732,53465,42485,31083,34385,20171,32987,21644,35214,23089,31941,25245,29062,28123,31348,33855,35893,39064,42254,46703,50895,70098,22294,57176,16527,37250,13754,31743,9156,28745,3803,17953,541,5087,0,184,0,0,0,0
Oct-25,9호선,4108,증미,0,0,2694,527,8073,2715,21853,9779,23532,43485,12358,17727,9373,6504,9249,5978,9254,6348,9516,6647,8648,7668,8797,8139,10221,9753,19956,13094,33973,19395,9719,14539,5708,9038,4245,7614,2241,7630,985,4056,172,1317,0,0,0,0,0,0
Oct-25,9호선,4109,등촌,17,6,6198,1268,15394,5360,45955,8176,56838,18275,26572,11787,19446,11616,20042,12300,19012,14167,18423,15197,16479,16510,17816,20242,19380,22451,18135,32333,19076,45685,9998,35805,7781,20446,6159,18192,4687,15470,2041,9306,373,2647,0,1,0,0,0,0
Oct-25,9호선,4110,염창,41,0,12946,775,26049,4965,72852,8382,79970,18137,44542,11943,30760,11183,26827,12712,27562,14885,24400,17416,20944,19760,20296,25310,22242,31099,23236,47621,22990,68056,13210,56541,10070,37602,8741,32399,6476,31598,2628,18464,400,5786,1,264,0,0,0,0
Oct-25,9호선,4111,신목동,6,0,2256,384,6221,2559,20044,3825,19051,6498,9659,4624,7203,3205,6411,3657,6696,4436,6005,5058,5386,4978,5759,5900,6599,7977,7429,9452,7005,15239,3305,10906,2390,7099,1933,6683,1777,5250,657,3808,132,906,0,87,0,0,0,0
Oct-25,9호선,4112,선유도,5,0,2094,1237,6224,3715,22714,13110,26676,36925,12210,19702,9766,8393,9182,8090,10496,9234,10604,8476,10206,9470,12098,9805,14314,10533,26537,13808,34243,22484,12819,15437,7524,9746,6253,8121,4528,7644,1655,4358,267,1353,0,9,0,0,0,0
Oct-25,9호선,4113,당산,77,1,8348,1412,15941,7533,48483,15567,58012,41343,33970,22999,25564,15828,25226,18076,27975,19173,25584,22294,24662,21600,25851,25676,28906,31066,37857,42595,45241,60963,24625,44797,19562,30695,18918,29714,15152,26717,7304,17463,1346,4667,4,232,0,1,0,0
Oct-25,9호선,4114,국회의사당,7,0,824,1624,2415,10790,5147,46868,7942,147778,7610,55094,10583,25545,14316,18797,16599,17966,18455,19524,23102,16053,24932,12101,33935,11796,69463,14826,94420,12950,35333,8120,22718,5416,20842,4919,13871,3960,5325,2472,745,761,1,1,0,0,0,0
Oct-25,9호선,4115,여의도,16,0,3591,2615,4265,26701,9259,143840,11477,159228,12257,74560,16866,35840,24358,34847,26100,35598,31113,35363,35888,31651,46148,29971,64421,30084,150433,30920,146984,32781,72004,18595,61285,10529,43840,8555,24067,7710,7962,4130,1152,1847,0,207,0,0,0,0
Oct-25,9호선,4116,샛강,11,0,1704,1122,2417,4711,5179,15497,6144,34476,5311,14070,5283,8438,6414,7514,7193,6995,7684,7830,8995,6602,9808,6764,11921,8250,22017,9931,28682,12663,11561,7641,10235,4054,8445,3645,6301,3317,3097,1973,706,631,1,31,0,0,0,0
Oct-25,9호선,4117,노량진,516,4,17226,1953,24128,13490,64577,34348,87497,58502,51275,39307,34959,25171,33680,28943,38457,33370,42414,38319,35722,35417,36246,38557,42646,46473,53633,67761,52144,93886,32736,59952,33641,43093,38917,40514,40011,40592,12918,22870,1556,6486,0,1,1,0,0,0
Oct-25,9호선,4118,노들,6,1,3750,320,6279,1395,17128,2422,20872,4420,12162,4117,8909,3830,7650,4588,8262,5838,7740,7151,7196,8534,7155,10491,7933,12616,9038,14889,10285,17308,7211,11726,5648,8454,5075,6813,3321,6849,1193,3533,228,1064,0,1,0,0,0,0
Oct-25,9호선,4119,흑석(중앙대입구),4,0,3597,848,6326,5627,17534,12155,21102,25027,14538,17692,13068,16010,14080,13185,15872,14858,17328,14431,16210,14673,18872,14119,21629,15804,27011,21849,19356,27127,11176,18946,9930,12857,10004,10616,8246,9676,3947,5657,821,2024,0,25,0,0,0,0
Oct-25,9호선,4120,동작(현충원),36,0,918,285,1540,2090,4714,2293,5062,3744,3323,3249,3184,4834,4515,3901,5076,3564,5115,3980,5033,3420,5090,3268,5495,3069,4181,3444,4076,4551,2101,2913,1602,2098,1411,1874,1095,1687,502,1229,82,1251,0,156,0,0,0,0
Oct-25,9호선,4121,구반포,7,0,244,2955,743,17397,1335,3012,1692,3783,1377,2409,1148,1491,1630,1281,1919,1442,1672,1451,1868,1448,3363,1311,15872,1371,8878,1607,5385,2135,2290,1176,1101,772,937,715,664,666,267,342,44,154,0,1,0,0,0,0
Oct-25,9호선,4122,신반포,1,0,980,958,2992,8009,9880,9799,12004,11149,7747,7310,6452,6145,6104,5116,7043,5644,7441,6844,6781,7173,9546,7621,13512,7993,13502,10449,11563,13315,6763,10329,6214,5976,6548,4384,3688,4556,1003,2076,176,672,1,1,0,0,0,0
Oct-25,9호선,4123,고속터미널,42,2,2599,1625,6116,14982,18398,20084,24780,30921,21129,34453,19440,39097,21662,41907,25689,42389,27843,43012,31258,46368,35801,47465,39015,50423,40740,54481,38770,59139,34291,38666,34097,27613,26575,21731,20323,20520,7465,9277,886,1972,0,0,0,0,0,0
Oct-25,9호선,4124,사평,3,0,1234,274,3275,2120,11341,5578,13949,7905,8538,4232,6782,3848,6068,3731,7012,4956,6384,6326,5987,5897,7080,7694,8312,8000,8346,10171,8428,12322,4980,8992,3341,6522,2584,5656,1929,5605,680,2663,177,716,0,0,0,0,0,0
Oct-25,9호선,4125,신논현,74,1,3709,1490,12439,15395,27824,36679,37171,78678,29964,96624,28537,56956,33204,43384,38856,44472,42767,46786,45222,46888,52118,47556,64133,53572,81797,71120,98991,87603,75852,53410,57294,32716,58983,26043,51536,21697,24453,13559,4260,3153,2,597,0,0,0,0
Oct-25,공항철도 1호선,4201,서울역,453,3,3232,1740,4756,16012,12204,22761,18169,33095,17736,29303,20379,23778,23929,25090,27991,24950,29233,24062,23696,20941,29080,23457,32248,23555,41853,25289,37279,24373,33112,22870,23754,14413,25126,13110,18483,10483,11805,4992,231,4237,0,0,0,0,0,0
Oct-25,공항철도 1호선,4202,공덕,121,1,2238,139,3037,1854,7060,4121,7150,12357,4712,6108,4049,3868,4194,4156,4206,4589,3987,4853,3918,4715,3934,5465,4967,6969,7238,9761,10100,13545,4868,8827,4032,6032,3719,6191,2762,5350,1493,4004,70,2337,0,0,0,0,0,0
Oct-25,공항철도 1호선,4203,홍대입구,235,7,5227,631,6225,4462,10923,10542,14411,26053,14014,29487,15000,27550,16955,31443,20432,36981,23441,36578,27861,33772,33720,32391,41139,34769,46504,37908,50834,41777,42038,28993,39384,17481,41615,14273,36287,12045,16313,10875,1704,4143,1,1,0,0,0,0
Oct-25,공항철도 1호선,4204,디지털미디어시티,165,11,4241,903,8513,7107,21251,27988,23017,72683,13904,35400,10865,14565,11388,11778,13033,13412,13585,13824,13695,11657,16978,12306,21770,14678,45002,22227,68788,28161,28310,19155,17835,11595,16719,10309,14301,9911,5599,6317,744,3289,0,0,0,0,0,0
Oct-25,공항철도 1호선,4206,마곡나루(서울식물원),40,2,2837,1397,5356,12721,13543,44431,16069,80166,9394,35598,7455,14445,9620,11137,10978,12648,11618,13756,12583,11417,17313,10039,32496,12361,70827,17415,59868,21506,25723,13080,18526,8742,17309,7886,11352,8032,3152,5311,546,3541,0,0,0,0,0,0
Oct-25,공항철도 1호선,4207,김포공항,21,0,1890,2129,2372,10335,7017,19566,15962,17353,15355,10595,16634,9038,16215,9488,16067,11752,19233,11026,20924,9793,22042,9086,19834,9333,21073,10844,28462,8995,19729,5134,15519,2798,16784,1444,17940,1237,7470,1041,183,900,0,35,0,0,0,0
Oct-25,공항철도 1호선,4208,계양,66,0,10459,654,23947,2267,44500,4137,33457,5755,24366,5777,17700,5666,16048,6380,15334,6823,13991,9121,12354,10999,12166,13621,12523,19294,11335,24879,8533,38566,5783,33719,3947,22948,3306,21481,2116,20492,1057,12211,196,3697,0,0,0,0,0,0
Oct-25,공항철도 1호선,4209,검암,1709,22,8519,509,13217,2039,29139,5960,20669,13945,11854,5471,9452,4435,9682,4369,9289,4820,7905,5701,6936,6763,6968,7939,8247,10918,8399,14135,11194,23097,4392,20523,3392,13296,2660,11637,1909,12322,1221,8689,187,5082,0,0,0,0,0,0
Oct-25,공항철도 1호선,4210,청라국제도시,212,0,7175,332,16626,5449,31109,7977,20449,14861,13624,5102,10738,3738,11933,3909,11397,4704,9451,5903,8748,7542,8626,9163,11370,12421,14433,14734,17147,24977,5515,23570,3787,15732,3063,14608,3068,14297,2322,9626,177,3329,0,0,0,0,0,0
Oct-25,공항철도 1호선,4211,운서,230,14,17707,1167,23421,8065,32356,11087,26988,13177,17004,11038,17716,7339,21288,8126,20103,10178,15614,12918,13827,14910,15277,17094,16559,19114,17783,24405,13820,33030,8466,28226,6750,23875,6811,23385,5656,26075,2722,19610,351,6553,0,0,0,0,0,0
Oct-25,공항철도 1호선,4212,공항화물청사,5,0,608,782,1560,7993,2129,10106,2177,16205,1685,2749,734,1689,748,2812,1063,3648,1271,3304,1745,3717,3011,4432,4535,3609,9457,2905,11844,1420,3145,1480,2219,1810,2477,826,2644,358,664,215,7,69,0,0,0,0,0,0
Oct-25,공항철도 1호선,4213,인천공항1터미널,529,3,10508,10645,14576,21400,19234,35404,20411,35295,16453,28833,16641,29238,20745,33312,26150,37477,30111,31719,33088,24968,40098,24719,35444,23670,35051,25624,37190,22566,25487,19763,26382,13974,28732,10593,32969,7454,13449,7858,166,5224,0,0,0,0,0,0
Oct-25,공항철도 1호선,4215,인천공항2터미널,530,3,6796,8197,8437,15795,9942,18463,10923,19372,9128,11194,5766,12017,7595,17502,10771,21904,13409,15296,16933,14875,23589,12215,21230,12677,24077,13684,26681,7553,16914,4576,17841,3901,19491,3063,15959,2060,5988,2347,1,3017,0,0,0,0,0,0
Oct-25,공항철도 1호선,4217,영종,30,0,4204,222,11556,1843,17737,3083,14235,3725,10013,3385,9764,3333,10053,4556,8313,4717,7690,5073,6721,6742,6775,8878,7081,10800,7081,11207,4839,16809,3144,16471,2866,9916,2511,10431,2364,9996,1580,7760,216,2824,0,0,0,0,0,0
Oct-25,9호선2~3단계,4126,언주,3,0,1347,1194,3016,7637,7198,22013,9853,63598,9716,47811,10518,20536,11461,12891,12952,10792,13526,13707,15441,12736,18318,11395,23511,12505,42228,13738,53683,14735,27094,9994,15332,7007,11355,7260,8682,5349,2982,3390,556,1173,0,54,0,0,0,0
Oct-25,9호선2~3단계,4127,선정릉,12,0,937,1066,4234,6089,8816,19215,10191,54939,8973,43364,7657,19712,8496,13240,11053,12585,11860,13303,12805,11995,14490,11304,18686,11731,31835,13995,47941,14919,25268,10730,14361,7773,12160,7290,8651,6274,3570,4194,670,1208,1,11,0,0,0,0
Oct-25,9호선2~3단계,4128,삼성중앙,4,0,1024,546,2990,4608,5877,17381,7637,45803,6563,33179,6330,11766,7134,8327,8072,8228,8917,8555,9242,7993,11928,7694,15639,8436,26320,11951,41177,12333,17611,8687,10922,5611,9961,4489,6435,4333,2450,2418,518,921,0,0,0,0,0,0
Oct-25,9호선2~3단계,4129,봉은사,11,0,2371,3610,5338,18017,9075,43774,10179,114751,9730,82980,12407,47454,18405,39366,25086,36809,30980,39863,37751,32234,47254,30092,61721,29151,86119,28313,107430,27454,54268,16775,40493,9960,34756,8293,23206,5227,6218,3172,793,741,0,0,0,0,0,0
Oct-25,9호선2~3단계,4130,종합운동장,3,0,1365,187,3930,1952,9372,5473,12442,11358,8776,9995,6256,5951,6580,5790,7353,6697,7743,7154,7398,7589,7874,8478,9774,10549,12167,13855,12787,17834,8051,11166,8293,6998,10095,6766,6604,5836,2928,3185,499,879,5,16,0,0,0,0
Oct-25,9호선2~3단계,4131,삼전,13,1,5384,654,7738,2911,21768,5758,34663,17127,22956,9451,14147,6315,11943,6963,11635,8096,11803,9263,10486,9611,10764,11179,11604,14268,13921,18252,16763,27435,8133,22475,6879,14227,5750,13749,4445,10943,1693,7547,402,2185,1,443,0,0,0,0
Oct-25,9호선2~3단계,4132,석촌고분,7,0,3156,539,7138,2574,18311,5498,30911,14706,19872,10255,11899,6316,10713,6588,11080,7965,10505,8048,9672,8460,10015,10164,10425,12375,12241,16363,15063,25526,7467,19633,5553,12579,5010,11063,4048,10968,1479,6276,208,2166,2,3,0,0,0,0
Oct-25,9호선2~3단계,4133,석촌,14,0,3348,483,9674,2893,23278,5427,32501,12022,22114,11986,14684,9149,13817,10260,14681,11423,14706,12102,14078,11836,14446,13663,15786,15580,17577,22010,17833,31027,11329,23791,10085,15648,10128,13064,8583,13629,3930,6872,585,2035,0,3,0,0,0,0
Oct-25,9호선2~3단계,4134,송파나루,2,0,2230,345,4493,1687,12703,4697,20523,12849,12900,8834,7806,6344,6839,7712,8136,8936,8343,8183,8127,8358,8085,9857,8784,11662,10833,16214,13876,23228,8074,17714,7494,9970,7793,7338,6347,6890,2529,3818,475,1194,0,0,0,0,0,0
Oct-25,9호선2~3단계,4135,한성백제,1,0,1306,372,3624,1067,8092,2385,11346,7785,6674,5088,4499,3698,4377,3681,4689,3742,4837,4560,5154,3898,5819,4253,6357,5430,7328,6463,9040,8848,3813,7292,3170,4082,2992,4134,2097,3388,704,2444,156,747,0,0,0,0,0,0
Oct-25,9호선2~3단계,4136,올림픽공원(한국체대),0,0,2096,584,6951,4007,15906,5953,18464,16521,12680,12597,9701,15342,9988,18986,11913,20060,11995,24464,12676,23158,15146,25654,18355,25022,19263,23725,18097,23590,14592,17703,31580,11457,27620,10852,28277,9803,3569,5920,247,1664,0,28,0,1,0,0
Oct-25,9호선2~3단계,4137,둔촌오륜,1,0,2347,250,7943,1669,21345,3458,20397,3940,11321,2337,7838,2334,6098,2806,6409,3693,5522,4402,4716,4926,5122,6628,7275,8039,5212,11659,4154,18953,2627,15019,1960,9755,1605,7397,1065,8433,519,3965,89,1560,0,95,0,0,0,0
Oct-25,9호선2~3단계,4138,중앙보훈병원,13,0,4716,439,21478,5348,47849,11493,49625,21490,30941,14999,21626,15005,20246,10288,18874,12493,14943,14576,18043,13848,19504,13255,19497,15402,20800,24089,15819,37297,7103,28942,5269,17701,4035,15616,3075,16761,933,7445,143,2370,1,184,0,0,0,0
Oct-25,우이신설선,4701,북한산우이,10,0,1550,646,3065,1930,8582,3383,9266,7291,5942,10518,4981,10377,5457,8938,7022,6859,7764,5605,8995,4971,9375,4895,9207,5129,7553,5012,5640,6064,3199,4946,2268,3201,1455,2884,936,2565,483,1364,127,575,1,28,0,0,0,0
Oct-25,우이신설선,4702,솔밭공원,36,2,1885,342,4135,1045,9710,1725,10646,3128,7231,2801,5301,2796,5004,3121,4826,3598,4236,4203,3920,4655,4178,5108,4498,5598,3599,6095,2955,7527,1687,6885,1200,4684,806,4282,545,3198,286,2195,54,518,0,0,0,0,0,0
Oct-25,우이신설선,4703,4.19민주묘지,10,1,1392,477,3173,1199,8370,2513,9984,12421,7008,5661,6345,7235,6981,10063,7000,5968,7642,6083,7710,6484,8221,5858,10446,6078,10163,6390,6211,7444,4105,7172,3071,4598,2348,3991,1738,3617,830,2525,192,546,0,0,0,0,0,0
Oct-25,우이신설선,4704,가오리,9,2,2719,476,5887,1491,15461,3205,16062,6163,11494,4509,8863,4669,8081,5233,8104,5841,7747,6410,6391,6467,6680,8297,6635,10400,6026,10667,4571,13216,3706,11953,2254,7234,1625,6440,1064,5380,542,3024,106,793,0,0,0,0,0,0
Oct-25,우이신설선,4705,화계,6,2,2003,558,4508,1557,11412,2867,13761,5718,8946,5559,7796,4940,7299,5138,8112,5386,6692,5427,6366,5348,6183,6416,6453,7267,5243,7688,4237,9724,2926,8661,1934,5730,1425,4639,933,4435,595,2588,133,722,0,0,0,0,0,0
Oct-25,우이신설선,4706,삼양,4,0,1500,407,3183,1000,7535,1716,8813,3618,6022,2995,5100,3139,4739,3287,4658,3791,4596,4139,4191,4230,3958,5580,3862,6182,3505,6726,3149,7365,2467,6402,1606,4245,1172,3727,693,3056,300,1984,65,503,0,0,0,0,0,0
Oct-25,우이신설선,4707,삼양사거리,5,1,1678,333,3043,1475,7369,2106,8638,4648,6259,3475,5295,3286,4950,3597,5360,4209,5236,4385,4460,4530,4398,5933,4377,6443,4076,6381,3718,6916,2752,6109,1813,3583,1398,3045,969,2379,343,1390,87,337,0,0,0,0,0,0
